date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:39:50	60606/60606	---M-Z	200	added ('OK')	text/html	etag:W/%22618e9df7-ecbe%22	https://validtemplates.github.io/clinicom/index-6.html	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/index-6.html	(from https://validtemplates.github.io/clinicom/index-1.html)
21:39:51	54955/54955	---M-Z	200	added ('OK')	text/html	etag:W/%22618e9df7-d6ab%22	https://validtemplates.github.io/clinicom/index-7.html	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/index-7.html	(from https://validtemplates.github.io/clinicom/index-1.html)
21:39:51	64271/64271	---M-Z	200	added ('OK')	text/html	etag:W/%22618e9df7-fb0f%22	https://validtemplates.github.io/clinicom/index-8.html	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/index-8.html	(from https://validtemplates.github.io/clinicom/index-1.html)
21:39:51	38062/38062	---M-Z	200	added ('OK')	text/html	etag:W/%22618e9df7-94ae%22	https://validtemplates.github.io/clinicom/about-us.html	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/about-us.html	(from https://validtemplates.github.io/clinicom/index-1.html)
21:39:52	25730/25730	---M-Z	200	added ('OK')	text/html	etag:W/%22618e9df7-6482%22	https://validtemplates.github.io/clinicom/contact.html	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/contact.html	(from https://validtemplates.github.io/clinicom/index-1.html)
21:39:52	19610/19610	---M-Z	200	added ('OK')	text/html	etag:W/%22618e9df7-4c9a%22	https://validtemplates.github.io/clinicom/404.html	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/404.html	(from https://validtemplates.github.io/clinicom/index-1.html)
21:39:53	39667/39667	---M-Z	200	added ('OK')	text/html	etag:W/%22618e9df7-9af3%22	https://validtemplates.github.io/clinicom/department.html	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/department.html	(from https://validtemplates.github.io/clinicom/index-1.html)
21:39:53	39038/39038	---M-Z	200	added ('OK')	text/html	etag:W/%22618e9df7-987e%22	https://validtemplates.github.io/clinicom/department-2.html	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/department-2.html	(from https://validtemplates.github.io/clinicom/index-1.html)
21:39:53	25706/25706	---M-Z	200	added ('OK')	text/html	etag:W/%22618e9df7-646a%22	https://validtemplates.github.io/clinicom/department-single.html	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/department-single.html	(from https://validtemplates.github.io/clinicom/index-1.html)
21:39:53	24543/24543	---M-Z	200	added ('OK')	text/html	etag:W/%22618e9df7-5fdf%22	https://validtemplates.github.io/clinicom/doctors.html	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/doctors.html	(from https://validtemplates.github.io/clinicom/index-1.html)
21:39:54	26513/26513	---M-Z	200	added ('OK')	text/html	etag:W/%22618e9df7-6791%22	https://validtemplates.github.io/clinicom/doctors-carousel.html	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/doctors-carousel.html	(from https://validtemplates.github.io/clinicom/index-1.html)
21:39:54	20339/20339	---M-Z	200	added ('OK')	text/html	etag:W/%22618e9df7-4f73%22	https://validtemplates.github.io/clinicom/doctor-single.html	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/doctor-single.html	(from https://validtemplates.github.io/clinicom/index-1.html)
21:39:54	26121/26121	---M-Z	200	added ('OK')	text/html	etag:W/%22618e9df7-6609%22	https://validtemplates.github.io/clinicom/blog-standard.html	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/blog-standard.html	(from https://validtemplates.github.io/clinicom/index-1.html)
21:39:55	37039/37039	---M-Z	200	added ('OK')	text/html	etag:W/%22618e9df7-90af%22	https://validtemplates.github.io/clinicom/blog-with-sidebar.html	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/blog-with-sidebar.html	(from https://validtemplates.github.io/clinicom/index-1.html)
21:39:55	26981/26981	---M-Z	200	added ('OK')	text/html	etag:W/%22618e9df7-6965%22	https://validtemplates.github.io/clinicom/blog-2-colum.html	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/blog-2-colum.html	(from https://validtemplates.github.io/clinicom/index-1.html)
21:39:55	30455/30455	---M-Z	200	added ('OK')	text/html	etag:W/%22618e9df7-76f7%22	https://validtemplates.github.io/clinicom/blog-3-colum.html	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/blog-3-colum.html	(from https://validtemplates.github.io/clinicom/index-1.html)
21:39:56	31647/31647	---M-Z	200	added ('OK')	text/html	etag:W/%22618e9df7-7b9f%22	https://validtemplates.github.io/clinicom/blog-single.html	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/blog-single.html	(from https://validtemplates.github.io/clinicom/index-1.html)
21:39:56	42605/42605	---M-Z	200	added ('OK')	text/html	etag:W/%22618e9df7-a66d%22	https://validtemplates.github.io/clinicom/blog-single-with-sidebar.html	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/blog-single-with-sidebar.html	(from https://validtemplates.github.io/clinicom/index-1.html)
21:39:56	60677/60677	---M--	200	added ('OK')	image/jpeg	etag:%22618e9df7-ed05%22	https://validtemplates.github.io/clinicom/assets/img/banner/1.jpg	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/img/banner/1.jpg	(from https://validtemplates.github.io/clinicom/index-1.html)
21:39:57	106337/106337	---M--	200	added ('OK')	image/jpeg	etag:%22618e9df7-19f61%22	https://validtemplates.github.io/clinicom/assets/img/banner/5.jpg	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/img/banner/5.jpg	(from https://validtemplates.github.io/clinicom/index-1.html)
21:39:57	45135/45135	---M--	200	added ('OK')	image/jpeg	etag:%22618e9df7-b04f%22	https://validtemplates.github.io/clinicom/assets/img/about/3.jpg	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/img/about/3.jpg	(from https://validtemplates.github.io/clinicom/index-1.html)
21:39:57	9079/9079	---M--	200	added ('OK')	image/png	etag:%22618e9df7-2377%22	https://validtemplates.github.io/clinicom/assets/img/shape/1.png	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/img/shape/1.png	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:00	54726/54726	---M--	200	added ('OK')	image/jpeg	etag:%22618e9df7-d5c6%22	https://validtemplates.github.io/clinicom/assets/img/departments/1.jpg	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/img/departments/1.jpg	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:00	79438/79438	---M--	200	added ('OK')	image/jpeg	etag:%22618e9df7-1364e%22	https://validtemplates.github.io/clinicom/assets/img/departments/3.jpg	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/img/departments/3.jpg	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:00	42062/42062	---M--	200	added ('OK')	image/jpeg	etag:%22618e9df7-a44e%22	https://validtemplates.github.io/clinicom/assets/img/departments/2.jpg	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/img/departments/2.jpg	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:00	604/604	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22618e9df7-25c%22	https://validtemplates.github.io/clinicom/assets/img/shape/1.svg	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/img/shape/1.svg	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:01	28962/28962	---M--	200	added ('OK')	image/jpeg	etag:%22618e9df7-7122%22	https://validtemplates.github.io/clinicom/assets/img/doctors/1.jpg	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/img/doctors/1.jpg	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:01	36389/36389	---M--	200	added ('OK')	image/jpeg	etag:%22618e9df7-8e25%22	https://validtemplates.github.io/clinicom/assets/img/doctors/7.jpg	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/img/doctors/7.jpg	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:01	136736/136736	---M--	200	added ('OK')	image/jpeg	etag:%22618e9df7-21620%22	https://validtemplates.github.io/clinicom/assets/img/doctors/2.jpg	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/img/doctors/2.jpg	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:02	53577/53577	---M--	200	added ('OK')	image/jpeg	etag:%22618e9df7-d149%22	https://validtemplates.github.io/clinicom/assets/img/doctors/6.jpg	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/img/doctors/6.jpg	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:02	77481/77481	---M--	200	added ('OK')	image/jpeg	etag:%22618e9df7-12ea9%22	https://validtemplates.github.io/clinicom/assets/img/doctors/3.jpg	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/img/doctors/3.jpg	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:02	18531/18531	---M--	200	added ('OK')	image/png	etag:%22618e9df7-4863%22	https://validtemplates.github.io/clinicom/assets/img/shape/5.png	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/img/shape/5.png	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:02	47725/47725	---M--	200	added ('OK')	image/jpeg	etag:%22618e9df7-ba6d%22	https://validtemplates.github.io/clinicom/assets/img/gallery/1.jpg	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/img/gallery/1.jpg	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:02	30502/30502	---M--	200	added ('OK')	image/jpeg	etag:%22618e9df7-7726%22	https://validtemplates.github.io/clinicom/assets/img/gallery/2.jpg	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/img/gallery/2.jpg	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:03	45352/45352	---M--	200	added ('OK')	image/jpeg	etag:%22618e9df7-b128%22	https://validtemplates.github.io/clinicom/assets/img/gallery/4.jpg	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/img/gallery/4.jpg	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:03	31311/31311	---M--	200	added ('OK')	image/jpeg	etag:%22618e9df7-7a4f%22	https://validtemplates.github.io/clinicom/assets/img/gallery/3.jpg	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/img/gallery/3.jpg	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:03	27324/27324	---M--	200	added ('OK')	image/jpeg	etag:%22618e9df7-6abc%22	https://validtemplates.github.io/clinicom/assets/img/blog/1.jpg	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/img/blog/1.jpg	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:03	80584/80584	---M--	200	added ('OK')	image/jpeg	etag:%22618e9df7-13ac8%22	https://validtemplates.github.io/clinicom/assets/img/about/2.jpg	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/img/about/2.jpg	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:03	36625/36625	---M--	200	added ('OK')	image/jpeg	etag:%22618e9df7-8f11%22	https://validtemplates.github.io/clinicom/assets/img/blog/2.jpg	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/img/blog/2.jpg	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:04	97163/97163	---M-Z	200	added ('OK')	application/javascript	etag:W/%22618e9df7-17b8b%22	https://validtemplates.github.io/clinicom/assets/js/jquery-1.12.4.min.js	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/js/jquery-1.12.4.min.js	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:04	41946/41946	---M--	200	added ('OK')	image/jpeg	etag:%22618e9df7-a3da%22	https://validtemplates.github.io/clinicom/assets/img/blog/3.jpg	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/img/blog/3.jpg	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:04	19188/19188	---M-Z	200	added ('OK')	application/javascript	etag:W/%22618e9df7-4af4%22	https://validtemplates.github.io/clinicom/assets/js/popper.min.js	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/js/popper.min.js	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:04	60010/60010	---M-Z	200	added ('OK')	application/javascript	etag:W/%22618e9df7-ea6a%22	https://validtemplates.github.io/clinicom/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/js/bootstrap.min.js	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:04	1327/1327	---M-Z	200	added ('OK')	application/javascript	etag:W/%22618e9df7-52f%22	https://validtemplates.github.io/clinicom/assets/js/equal-height.min.js	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/js/equal-height.min.js	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:04	4474/4474	---M-Z	200	added ('OK')	application/javascript	etag:W/%22618e9df7-117a%22	https://validtemplates.github.io/clinicom/assets/js/jquery.appear.js	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/js/jquery.appear.js	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:05	5599/5599	---M-Z	200	added ('OK')	application/javascript	etag:W/%22618e9df7-15df%22	https://validtemplates.github.io/clinicom/assets/js/jquery.easing.min.js	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/js/jquery.easing.min.js	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:05	20216/20216	---M-Z	200	added ('OK')	application/javascript	etag:W/%22618e9df7-4ef8%22	https://validtemplates.github.io/clinicom/assets/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/js/jquery.magnific-popup.min.js	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:05	15253/15253	---M-Z	200	added ('OK')	application/javascript	etag:W/%22618e9df7-3b95%22	https://validtemplates.github.io/clinicom/assets/js/modernizr.custom.13711.js	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/js/modernizr.custom.13711.js	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:05	42767/42767	---M-Z	200	added ('OK')	application/javascript	etag:W/%22618e9df7-a70f%22	https://validtemplates.github.io/clinicom/assets/js/owl.carousel.min.js	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/js/owl.carousel.min.js	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:06	8415/8415	---M-Z	200	added ('OK')	application/javascript	etag:W/%22618e9df7-20df%22	https://validtemplates.github.io/clinicom/assets/js/wow.min.js	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/js/wow.min.js	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:06	462/462	---M-Z	200	added ('OK')	application/javascript	etag:W/%22618e9df7-1ce%22	https://validtemplates.github.io/clinicom/assets/js/progress-bar.min.js	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/js/progress-bar.min.js	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:06	35313/35313	---M-Z	200	added ('OK')	application/javascript	etag:W/%22618e9df7-89f1%22	https://validtemplates.github.io/clinicom/assets/js/isotope.pkgd.min.js	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/js/isotope.pkgd.min.js	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:06	5441/5441	---M-Z	200	added ('OK')	application/javascript	etag:W/%22618e9df7-1541%22	https://validtemplates.github.io/clinicom/assets/js/imagesloaded.pkgd.min.js	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/js/imagesloaded.pkgd.min.js	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:06	2621/2621	---M-Z	200	added ('OK')	application/javascript	etag:W/%22618e9df7-a3d%22	https://validtemplates.github.io/clinicom/assets/js/count-to.js	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/js/count-to.js	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:07	45216/45216	---M-Z	200	added ('OK')	application/javascript	etag:W/%22618e9df7-b0a0%22	https://validtemplates.github.io/clinicom/assets/js/YTPlayer.min.js	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/js/YTPlayer.min.js	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:07	15378/15378	---M-Z	200	added ('OK')	application/javascript	etag:W/%22618e9df7-3c12%22	https://validtemplates.github.io/clinicom/assets/js/circle-progress.js	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/js/circle-progress.js	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:07	2942/2942	---M-Z	200	added ('OK')	application/javascript	etag:W/%22618e9df7-b7e%22	https://validtemplates.github.io/clinicom/assets/js/jquery.nice-select.min.js	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/js/jquery.nice-select.min.js	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:07	28004/28004	---M-Z	200	added ('OK')	application/javascript	etag:W/%22618e9df7-6d64%22	https://validtemplates.github.io/clinicom/assets/js/bootsnav.js	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/js/bootsnav.js	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:08	14302/14302	---M-Z	200	added ('OK')	application/javascript	etag:W/%22618e9df7-37de%22	https://validtemplates.github.io/clinicom/assets/js/main.js	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/js/main.js	(from https://validtemplates.github.io/clinicom/index-1.html)
21:40:08	115052/115052	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22618e9df7-1c16c%22	https://validtemplates.github.io/clinicom/assets/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/fonts/fa-brands-400.eot	(from https://validtemplates.github.io/clinicom/assets/css/font-awesome.min.css)
21:40:09	63376/63376	---M--	200	added ('OK')	font/woff2	etag:%22618e9df7-f790%22	https://validtemplates.github.io/clinicom/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/fonts/fa-brands-400.woff2	(from https://validtemplates.github.io/clinicom/assets/css/font-awesome.min.css)
21:40:09	115052/115052	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22618e9df7-1c16c%22	https://validtemplates.github.io/clinicom/assets/fonts/fa-brands-400.eot?	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/fonts/fa-brands-400d41d.eot	(from https://validtemplates.github.io/clinicom/assets/css/font-awesome.min.css)
21:40:09	73920/73920	---M--	200	added ('OK')	font/woff	etag:%22618e9df7-120c0%22	https://validtemplates.github.io/clinicom/assets/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/fonts/fa-brands-400.woff	(from https://validtemplates.github.io/clinicom/assets/css/font-awesome.min.css)
21:40:10	114816/114816	---M-Z	200	added ('OK')	font/ttf	etag:W/%22618e9df7-1c080%22	https://validtemplates.github.io/clinicom/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/fonts/fa-brands-400.ttf	(from https://validtemplates.github.io/clinicom/assets/css/font-awesome.min.css)
21:40:10	19610/19610	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22618e9df7-4c9a%22	https://validtemplates.github.io/clinicom/assets/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/fonts/fa-brands-400.svg	(from https://validtemplates.github.io/clinicom/assets/css/font-awesome.min.css)
21:40:10	40744/40744	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22618e9df7-9f28%22	https://validtemplates.github.io/clinicom/assets/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/fonts/fa-regular-400.eot	(from https://validtemplates.github.io/clinicom/assets/css/font-awesome.min.css)
21:40:10	40744/40744	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22618e9df7-9f28%22	https://validtemplates.github.io/clinicom/assets/fonts/fa-regular-400.eot?	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/fonts/fa-regular-400d41d.eot	(from https://validtemplates.github.io/clinicom/assets/css/font-awesome.min.css)
21:40:10	14952/14952	---M--	200	added ('OK')	font/woff2	etag:%22618e9df7-3a68%22	https://validtemplates.github.io/clinicom/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/fonts/fa-regular-400.woff2	(from https://validtemplates.github.io/clinicom/assets/css/font-awesome.min.css)
21:40:11	18212/18212	---M--	200	added ('OK')	font/woff	etag:%22618e9df7-4724%22	https://validtemplates.github.io/clinicom/assets/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/fonts/fa-regular-400.woff	(from https://validtemplates.github.io/clinicom/assets/css/font-awesome.min.css)
21:40:11	40516/40516	---M-Z	200	added ('OK')	font/ttf	etag:W/%22618e9df7-9e44%22	https://validtemplates.github.io/clinicom/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/php-project/validtemplates.github.io/clinicom/assets/fonts/fa-regular-400.ttf	(from https://validtemplates.github.io/clinicom/assets/css/font-awesome.min.css)
